Timestamp,Server_ID,CPU_Utilization_%,Memory_Utilization_%,Power_Usage_Watts
2025-11-16 07:05:00,S3,32,45,86
2025-11-16 07:10:00,S1,21,56,129
2025-11-16 07:10:00,S2,75,56,122
2025-11-16 07:10:00,S3,48,85,130
2025-11-16 07:15:00,S1,71,31,112
2025-11-16 07:15:00,S2,66,48,143
2025-11-16 07:15:00,S3,69,43,124
2025-11-16 07:20:00,S1,6,42,5
2025-11-16 07:20:00,S2,26,63,87
2025-11-16 07:20:00,S3,66,61,113
2025-11-16 07:25:00,S1,22,62,136
2025-11-16 07:25:00,S2,70,34,146
2025-11-16 07:25:00,S3,21,59,115
2025-11-16 07:30:00,S1,62,79,114
2025-11-16 07:30:00,S2,25,83,108
2025-11-16 07:30:00,S3,32,71,132
2025-11-16 07:35:00,S1,76,44,107
2025-11-16 07:35:00,S2,29,88,109
2025-11-16 07:35:00,S3,24,82,106
2025-11-16 07:40:00,S1,69,75,247
2025-11-16 07:40:00,S2,24,52,87
2025-11-16 07:40:00,S3,55,62,96
2025-11-16 07:45:00,S1,71,50,146
2025-11-16 07:45:00,S2,77,54,87
2025-11-16 07:45:00,S3,30,87,97
2025-11-16 07:50:00,S1,73,43,110
2025-11-16 07:50:00,S2,42,57,110
2025-11-16 07:50:00,S3,37,81,104
2025-11-16 07:55:00,S1,38,31,99
2025-11-16 07:55:00,S2,62,53,102
2025-11-16 07:55:00,S3,65,56,110
2025-11-16 08:00:00,S1,36,85,92
2025-11-16 08:00:00,S2,28,83,107
2025-11-16 08:00:00,S3,36,78,91
2025-11-16 08:05:00,S1,67,54,97
2025-11-16 08:05:00,S2,34,76,99
2025-11-16 08:05:00,S3,47,37,118
2025-11-16 08:10:00,S1,58,81,210
2025-11-16 08:10:00,S2,78,40,147
2025-11-16 08:10:00,S3,39,47,129
2025-11-16 08:15:00,S1,23,45,134
2025-11-16 08:15:00,S2,22,81,126
2025-11-16 08:15:00,S3,20,54,94
2025-11-16 08:20:00,S1,63,81,94
2025-11-16 08:20:00,S2,20,34,96
2025-11-16 08:20:00,S3,58,62,138
2025-11-16 08:25:00,S1,35,46,146
2025-11-16 08:25:00,S2,38,44,81
2025-11-16 08:25:00,S3,20,68,127
2025-11-16 08:30:00,S1,54,58,144
2025-11-16 08:30:00,S2,71,70,92
2025-11-16 08:30:00,S3,34,54,145
2025-11-16 08:35:00,S1,67,30,112
2025-11-16 08:35:00,S2,75,52,115
2025-11-16 08:35:00,S3,43,33,111
2025-11-16 08:40:00,S1,37,56,148
2025-11-16 08:40:00,S2,34,37,114
2025-11-16 08:40:00,S3,34,43,86
2025-11-16 08:45:00,S1,71,34,110
2025-11-16 08:45:00,S2,38,67,88
2025-11-16 08:45:00,S3,76,41,131
2025-11-16 08:50:00,S1,63,47,128
2025-11-16 08:50:00,S2,47,86,114
2025-11-16 08:50:00,S3,73,56,88
2025-11-16 08:55:00,S1,56,86,104
2025-11-16 08:55:00,S2,31,48,148
2025-11-16 08:55:00,S3,53,86,126
2025-11-16 09:00:00,S1,20,64,131
2025-11-16 09:00:00,S2,53,30,144
2025-11-16 09:00:00,S3,25,38,125
2025-11-16 09:05:00,S1,56,84,126
2025-11-16 09:05:00,S2,60,58,135
2025-11-16 09:05:00,S3,70,56,95
2025-11-16 09:10:00,S1,41,73,85
2025-11-16 09:10:00,S2,22,44,122
2025-11-16 09:10:00,S3,94,31,205
2025-11-16 09:15:00,S1,46,89,267
2025-11-16 09:15:00,S2,42,50,148
2025-11-16 09:15:00,S3,46,85,99
2025-11-16 09:20:00,S1,65,51,125
2025-11-16 09:20:00,S2,71,60,99
2025-11-16 09:20:00,S3,31,44,149
2025-11-16 09:25:00,S1,47,86,104
2025-11-16 09:25:00,S2,69,83,143
2025-11-16 09:25:00,S3,58,86,136
2025-11-16 09:30:00,S1,69,89,86
2025-11-16 09:30:00,S2,31,39,120
2025-11-16 09:30:00,S3,66,61,125
2025-11-16 09:35:00,S1,59,36,149
2025-11-16 09:35:00,S2,24,45,138
2025-11-16 09:35:00,S3,55,86,143
2025-11-16 09:40:00,S1,61,40,122
2025-11-16 09:40:00,S2,76,75,87
2025-11-16 09:40:00,S3,78,55,144
2025-11-16 09:45:00,S1,78,41,104
2025-11-16 09:45:00,S2,41,45,93
2025-11-16 09:45:00,S3,27,40,112
2025-11-16 09:50:00,S1,43,80,95
2025-11-16 09:50:00,S2,53,32,89
2025-11-16 09:50:00,S3,66,34,109
2025-11-16 09:55:00,S1,20,87,106
2025-11-16 09:55:00,S2,68,69,108
2025-11-16 09:55:00,S3,38,51,5
2025-11-16 10:00:00,S1,55,79,99
2025-11-16 10:00:00,S2,59,37,96
2025-11-16 10:00:00,S3,62,81,106
2025-11-16 10:05:00,S1,30,49,112
2025-11-16 10:05:00,S2,52,50,127
2025-11-16 10:05:00,S3,33,51,80
2025-11-16 10:10:00,S1,64,56,141
2025-11-16 10:10:00,S2,25,47,103
2025-11-16 10:10:00,S3,22,66,115
2025-11-16 10:15:00,S1,33,79,130
2025-11-16 10:15:00,S2,26,36,141
2025-11-16 10:15:00,S3,44,88,96
2025-11-16 10:20:00,S1,48,85,135
2025-11-16 10:20:00,S2,74,48,110
2025-11-16 10:20:00,S3,30,85,86
2025-11-16 10:25:00,S1,57,79,128
2025-11-16 10:25:00,S2,59,34,93
2025-11-16 10:25:00,S3,78,69,129
2025-11-16 10:30:00,S1,86,38,243
2025-11-16 10:30:00,S2,54,49,102
2025-11-16 10:30:00,S3,24,45,84
2025-11-16 10:35:00,S1,66,43,142
2025-11-16 10:35:00,S2,63,40,102
2025-11-16 10:35:00,S3,62,58,260
2025-11-16 10:40:00,S1,62,89,149
2025-11-16 10:40:00,S2,55,88,108
2025-11-16 10:40:00,S3,76,81,134
2025-11-16 10:45:00,S1,56,65,131
2025-11-16 10:45:00,S2,47,55,131
2025-11-16 10:45:00,S3,76,67,104
2025-11-16 10:50:00,S1,52,78,144
2025-11-16 10:50:00,S2,20,71,87
2025-11-16 10:50:00,S3,54,62,98
2025-11-16 10:55:00,S1,47,73,121
2025-11-16 10:55:00,S2,44,47,137
2025-11-16 10:55:00,S3,37,87,101
2025-11-16 11:00:00,S1,27,89,116
2025-11-16 11:00:00,S2,31,70,149
2025-11-16 11:00:00,S3,75,81,101
2025-11-16 11:05:00,S1,71,56,121
2025-11-16 11:05:00,S2,51,74,128
2025-11-16 11:05:00,S3,39,61,145
2025-11-16 11:10:00,S1,25,56,92
2025-11-16 11:10:00,S2,22,53,136
2025-11-16 11:10:00,S3,69,70,147
2025-11-16 11:15:00,S1,69,36,106
2025-11-16 11:15:00,S2,35,67,94
2025-11-16 11:15:00,S3,55,83,91
2025-11-16 11:20:00,S1,71,40,312
2025-11-16 11:20:00,S2,21,85,110
2025-11-16 11:20:00,S3,41,72,107
2025-11-16 11:25:00,S1,79,75,117
2025-11-16 11:25:00,S2,70,39,130
2025-11-16 11:25:00,S3,63,78,87
2025-11-16 11:30:00,S1,21,89,118
2025-11-16 11:30:00,S2,62,89,98
2025-11-16 11:30:00,S3,37,69,135
2025-11-16 11:35:00,S1,46,79,147
2025-11-16 11:35:00,S2,16,67,12
2025-11-16 11:35:00,S3,67,32,105
2025-11-16 11:40:00,S1,44,56,143
2025-11-16 11:40:00,S2,53,89,138
2025-11-16 11:40:00,S3,23,48,116
2025-11-16 11:45:00,S1,43,63,145
2025-11-16 11:45:00,S2,41,63,108
2025-11-16 11:45:00,S3,32,81,108
2025-11-16 11:50:00,S1,78,81,144
2025-11-16 11:50:00,S2,74,87,84
2025-11-16 11:50:00,S3,42,75,134
2025-11-16 11:55:00,S1,53,79,85
2025-11-16 11:55:00,S2,22,89,136
2025-11-16 11:55:00,S3,23,39,103
2025-11-16 12:00:00,S1,31,88,90
2025-11-16 12:00:00,S2,53,46,130
2025-11-16 12:00:00,S3,29,52,134
2025-11-16 12:05:00,S1,28,35,117
2025-11-16 12:05:00,S2,50,35,143
2025-11-16 12:05:00,S3,45,77,149
2025-11-16 12:10:00,S1,45,84,94
2025-11-16 12:10:00,S2,61,42,108
2025-11-16 12:10:00,S3,65,50,119
2025-11-16 12:15:00,S1,25,44,106
2025-11-16 12:15:00,S2,56,76,141
2025-11-16 12:15:00,S3,63,57,142
2025-11-16 12:20:00,S1,27,87,147
2025-11-16 12:20:00,S2,79,61,90
2025-11-16 12:20:00,S3,31,46,128
2025-11-16 12:25:00,S1,39,65,116
2025-11-16 12:25:00,S2,58,75,125
2025-11-16 12:25:00,S3,29,33,95
2025-11-16 12:30:00,S1,59,72,107
2025-11-16 12:30:00,S2,34,57,103
2025-11-16 12:30:00,S3,53,77,149
2025-11-16 12:35:00,S1,73,49,122
2025-11-16 12:35:00,S2,50,55,146
2025-11-16 12:35:00,S3,32,80,125
2025-11-16 12:40:00,S1,41,47,100
2025-11-16 12:40:00,S2,28,33,89
2025-11-16 12:40:00,S3,75,30,123
2025-11-16 12:45:00,S1,55,59,94
2025-11-16 12:45:00,S2,75,46,132
2025-11-16 12:45:00,S3,74,44,121
2025-11-16 12:50:00,S1,44,73,142
2025-11-16 12:50:00,S2,5,31,33
2025-11-16 12:50:00,S3,40,49,87
2025-11-16 12:55:00,S1,68,85,136
2025-11-16 12:55:00,S2,55,87,102
2025-11-16 12:55:00,S3,43,43,110
2025-11-16 13:00:00,S1,48,76,21
2025-11-16 13:00:00,S2,30,37,113
2025-11-16 13:00:00,S3,28,42,118
2025-11-16 13:05:00,S1,49,73,135
2025-11-16 13:05:00,S2,32,77,83
2025-11-16 13:05:00,S3,45,76,148
2025-11-16 13:10:00,S1,30,52,138
2025-11-16 13:10:00,S2,47,69,119
2025-11-16 13:10:00,S3,27,37,108
2025-11-16 13:15:00,S1,41,85,144
2025-11-16 13:15:00,S2,25,36,128
2025-11-16 13:15:00,S3,36,32,116
2025-11-16 13:20:00,S1,70,61,100
2025-11-16 13:20:00,S2,47,77,128
2025-11-16 13:20:00,S3,59,85,116
2025-11-16 13:25:00,S1,63,55,92
2025-11-16 13:25:00,S2,71,34,136
2025-11-16 13:25:00,S3,56,34,123
2025-11-16 13:30:00,S1,50,51,133
2025-11-16 13:30:00,S2,48,52,90
2025-11-16 13:30:00,S3,31,88,107
2025-11-16 13:35:00,S1,34,35,123
2025-11-16 13:35:00,S2,70,69,86
2025-11-16 13:35:00,S3,54,32,122
2025-11-16 13:40:00,S1,57,68,104
2025-11-16 13:40:00,S2,38,85,128
2025-11-16 13:40:00,S3,41,31,110
2025-11-16 13:45:00,S1,20,88,134
2025-11-16 13:45:00,S2,51,66,145
2025-11-16 13:45:00,S3,65,62,118
2025-11-16 13:50:00,S1,72,48,130
2025-11-16 13:50:00,S2,20,75,121
2025-11-16 13:50:00,S3,42,87,131
2025-11-16 13:55:00,S1,42,85,120
2025-11-16 13:55:00,S2,34,78,109
2025-11-16 13:55:00,S3,43,33,100
2025-11-16 14:00:00,S1,39,62,144
2025-11-16 14:00:00,S2,14,72,5
2025-11-16 14:00:00,S3,28,45,83
2025-11-16 14:05:00,S1,33,37,114
2025-11-16 14:05:00,S2,77,63,100
2025-11-16 14:05:00,S3,47,31,130
2025-11-16 14:10:00,S1,48,86,88
2025-11-16 14:10:00,S2,59,71,81
2025-11-16 14:10:00,S3,44,55,92
2025-11-16 14:15:00,S1,36,61,117
2025-11-16 14:15:00,S2,29,50,135
2025-11-16 14:15:00,S3,31,55,118
2025-11-16 14:20:00,S1,71,58,134
2025-11-16 14:20:00,S2,50,78,141
2025-11-16 14:20:00,S3,53,55,80
2025-11-16 14:25:00,S1,67,43,126
2025-11-16 14:25:00,S2,44,79,144
2025-11-16 14:25:00,S3,45,70,134
2025-11-16 14:30:00,S1,67,41,81
2025-11-16 14:30:00,S2,46,89,117
2025-11-16 14:30:00,S3,73,68,123
2025-11-16 14:35:00,S1,46,37,119
2025-11-16 14:35:00,S2,29,38,99
2025-11-16 14:35:00,S3,62,53,117
2025-11-16 14:40:00,S1,29,60,86
2025-11-16 14:40:00,S2,68,52,93
2025-11-16 14:40:00,S3,21,56,144
2025-11-16 14:45:00,S1,28,70,95
2025-11-16 14:45:00,S2,23,57,101
2025-11-16 14:45:00,S3,36,76,114
2025-11-16 14:50:00,S1,27,40,89
2025-11-16 14:50:00,S2,66,56,82
2025-11-16 14:50:00,S3,52,82,94
2025-11-16 14:55:00,S1,72,79,89
2025-11-16 14:55:00,S2,54,63,124
2025-11-16 14:55:00,S3,25,53,139
2025-11-16 15:00:00,S1,44,80,138
2025-11-16 15:00:00,S2,47,60,87
2025-11-16 15:00:00,S3,60,49,98
2025-11-16 15:05:00,S1,63,56,85
2025-11-16 15:05:00,S2,24,53,125
2025-11-16 15:05:00,S3,35,54,98
2025-11-16 15:10:00,S1,67,68,89
2025-11-16 15:10:00,S2,39,37,143
2025-11-16 15:10:00,S3,78,36,106
2025-11-16 15:15:00,S1,70,68,135
2025-11-16 15:15:00,S2,45,52,51
2025-11-16 15:15:00,S3,62,75,125
2025-11-16 15:20:00,S1,67,38,81
2025-11-16 15:20:00,S2,82,63,301
2025-11-16 15:20:00,S3,61,34,87
2025-11-16 15:25:00,S1,46,56,132
2025-11-16 15:25:00,S2,76,30,143
2025-11-16 15:25:00,S3,66,67,117
2025-11-16 15:30:00,S1,67,52,129
2025-11-16 15:30:00,S2,38,34,110
2025-11-16 15:30:00,S3,26,65,107
2025-11-16 15:35:00,S1,42,80,112
2025-11-16 15:35:00,S2,49,75,82
2025-11-16 15:35:00,S3,75,36,93
2025-11-16 15:40:00,S1,43,52,55
2025-11-16 15:40:00,S2,73,68,134
2025-11-16 15:40:00,S3,33,31,88
2025-11-16 15:45:00,S1,73,65,133
2025-11-16 15:45:00,S2,69,79,118
2025-11-16 15:45:00,S3,49,73,141
2025-11-16 15:50:00,S1,79,32,110
2025-11-16 15:50:00,S2,64,70,98
2025-11-16 15:50:00,S3,59,35,142
2025-11-16 15:55:00,S1,49,54,93
2025-11-16 15:55:00,S2,53,73,88
2025-11-16 15:55:00,S3,29,74,131
2025-11-16 16:00:00,S1,63,34,113
2025-11-16 16:00:00,S2,55,42,123
2025-11-16 16:00:00,S3,47,89,126
2025-11-16 16:05:00,S1,77,42,128
2025-11-16 16:05:00,S2,46,53,137
2025-11-16 16:05:00,S3,20,45,144
2025-11-16 16:10:00,S1,68,61,108
2025-11-16 16:10:00,S2,22,45,104
2025-11-16 16:10:00,S3,41,64,102
2025-11-16 16:15:00,S1,40,82,127
2025-11-16 16:15:00,S2,52,79,125
2025-11-16 16:15:00,S3,37,67,84
2025-11-16 16:20:00,S1,39,86,96
2025-11-16 16:20:00,S2,34,48,127
2025-11-16 16:20:00,S3,53,32,95
2025-11-16 16:25:00,S1,23,47,149
2025-11-16 16:25:00,S2,55,67,124
2025-11-16 16:25:00,S3,73,71,121
2025-11-16 16:30:00,S1,77,81,146
2025-11-16 16:30:00,S2,23,65,141
2025-11-16 16:30:00,S3,21,61,137
2025-11-16 16:35:00,S1,73,84,80
2025-11-16 16:35:00,S2,59,75,82
2025-11-16 16:35:00,S3,47,73,97
2025-11-16 16:40:00,S1,22,80,145
2025-11-16 16:40:00,S2,45,54,93
2025-11-16 16:40:00,S3,27,74,120
2025-11-16 16:45:00,S1,64,59,120
2025-11-16 16:45:00,S2,37,47,104
2025-11-16 16:45:00,S3,29,46,133
2025-11-16 16:50:00,S1,34,65,110
2025-11-16 16:50:00,S2,43,45,120
2025-11-16 16:50:00,S3,48,44,129
2025-11-16 16:55:00,S1,40,77,93
2025-11-16 16:55:00,S2,51,77,129
2025-11-16 16:55:00,S3,61,57,146
2025-11-16 17:00:00,S1,68,81,117
2025-11-16 17:00:00,S2,27,84,134
2025-11-16 17:00:00,S3,66,35,107
2025-11-16 17:05:00,S1,36,45,93
2025-11-16 17:05:00,S2,78,78,114
2025-11-16 17:05:00,S3,35,36,116
2025-11-16 17:10:00,S1,74,79,116
2025-11-16 17:10:00,S2,44,49,134
2025-11-16 17:10:00,S3,39,36,121
2025-11-16 17:15:00,S1,61,70,96
2025-11-16 17:15:00,S2,34,67,149
2025-11-16 17:15:00,S3,76,69,106
2025-11-16 17:20:00,S1,71,75,205
2025-11-16 17:20:00,S2,70,47,143
2025-11-16 17:20:00,S3,29,66,134
2025-11-16 17:25:00,S1,32,31,113
2025-11-16 17:25:00,S2,56,32,112
2025-11-16 17:25:00,S3,68,63,88
2025-11-16 17:30:00,S1,59,89,110
2025-11-16 17:30:00,S2,26,86,94
2025-11-16 17:30:00,S3,74,64,95
2025-11-16 17:35:00,S1,56,85,109
2025-11-16 17:35:00,S2,100,33,333
2025-11-16 17:35:00,S3,32,48,140
2025-11-16 17:40:00,S1,50,64,121
2025-11-16 17:40:00,S2,43,87,93
2025-11-16 17:40:00,S3,63,31,86
2025-11-16 17:45:00,S1,29,62,106
2025-11-16 17:45:00,S2,79,56,247
2025-11-16 17:45:00,S3,77,53,95
2025-11-16 17:50:00,S1,22,70,100
2025-11-16 17:50:00,S2,58,57,137
2025-11-16 17:50:00,S3,25,37,98
2025-11-16 17:55:00,S1,38,41,132
2025-11-16 17:55:00,S2,64,34,111
2025-11-16 17:55:00,S3,56,65,137
2025-11-16 18:00:00,S1,21,72,146
2025-11-16 18:00:00,S2,51,51,5
2025-11-16 18:00:00,S3,71,68,125
2025-11-16 18:05:00,S1,22,67,137
2025-11-16 18:05:00,S2,46,68,149
2025-11-16 18:05:00,S3,21,83,140
2025-11-16 18:10:00,S1,22,87,145
2025-11-16 18:10:00,S2,63,37,92
2025-11-16 18:10:00,S3,48,79,85
2025-11-16 18:15:00,S1,22,56,71
2025-11-16 18:15:00,S2,63,54,262
2025-11-16 18:15:00,S3,36,52,131
2025-11-16 18:20:00,S1,35,54,88
2025-11-16 18:20:00,S2,38,79,135
2025-11-16 18:20:00,S3,53,68,100
2025-11-16 18:25:00,S1,5,36,22
2025-11-16 18:25:00,S2,69,54,114
2025-11-16 18:25:00,S3,20,72,123
2025-11-16 18:30:00,S1,37,76,115
2025-11-16 18:30:00,S2,57,74,100
2025-11-16 18:30:00,S3,39,74,82
2025-11-16 18:35:00,S1,60,60,116
2025-11-16 18:35:00,S2,48,32,145
2025-11-16 18:35:00,S3,26,65,138
2025-11-16 18:40:00,S1,29,67,122
2025-11-16 18:40:00,S2,77,48,251
2025-11-16 18:40:00,S3,42,40,121
2025-11-16 18:45:00,S1,21,30,109
2025-11-16 18:45:00,S2,51,77,120
2025-11-16 18:45:00,S3,25,64,22
2025-11-16 18:50:00,S1,55,64,86
2025-11-16 18:50:00,S2,22,81,115
2025-11-16 18:50:00,S3,78,70,132
2025-11-16 18:55:00,S1,77,89,120
2025-11-16 18:55:00,S2,50,36,89
2025-11-16 18:55:00,S3,62,76,110
2025-11-16 19:00:00,S1,46,82,143
2025-11-16 19:00:00,S2,36,82,95
2025-11-16 19:00:00,S3,37,40,138
2025-11-16 19:05:00,S1,44,67,104
2025-11-16 19:05:00,S2,72,44,111
2025-11-16 19:05:00,S3,72,57,91
2025-11-16 19:10:00,S1,70,54,135
2025-11-16 19:10:00,S2,73,72,119
2025-11-16 19:10:00,S3,70,74,104
2025-11-16 19:15:00,S1,31,78,147
2025-11-16 19:15:00,S2,32,75,133
2025-11-16 19:15:00,S3,30,56,101
2025-11-16 19:20:00,S1,61,70,284
2025-11-16 19:20:00,S2,21,53,135
2025-11-16 19:20:00,S3,52,77,148
2025-11-16 19:25:00,S1,52,31,121
2025-11-16 19:25:00,S2,46,75,149
2025-11-16 19:25:00,S3,43,49,140
2025-11-16 19:30:00,S1,48,39,129
2025-11-16 19:30:00,S2,55,63,139
2025-11-16 19:30:00,S3,38,47,99
2025-11-16 19:35:00,S1,55,51,135
2025-11-16 19:35:00,S2,29,57,129
2025-11-16 19:35:00,S3,63,62,106
2025-11-16 19:40:00,S1,65,63,138
2025-11-16 19:40:00,S2,77,66,129
2025-11-16 19:40:00,S3,75,67,140
2025-11-16 19:45:00,S1,59,87,86
2025-11-16 19:45:00,S2,33,33,92
2025-11-16 19:45:00,S3,63,48,107
2025-11-16 19:50:00,S1,41,60,146
2025-11-16 19:50:00,S2,62,52,114
2025-11-16 19:50:00,S3,33,72,106
2025-11-16 19:55:00,S1,41,47,138
2025-11-16 19:55:00,S2,61,31,148
2025-11-16 19:55:00,S3,70,58,102
2025-11-16 20:00:00,S1,64,56,125
2025-11-16 20:00:00,S2,31,30,124
2025-11-16 20:00:00,S3,60,67,96
2025-11-16 20:05:00,S1,21,32,82
2025-11-16 20:05:00,S2,63,50,117
2025-11-16 20:05:00,S3,20,62,142
2025-11-16 20:10:00,S1,56,80,112
2025-11-16 20:10:00,S2,55,47,140
2025-11-16 20:10:00,S3,70,37,97
2025-11-16 20:15:00,S1,50,85,90
2025-11-16 20:15:00,S2,34,75,149
2025-11-16 20:15:00,S3,59,55,89
2025-11-16 20:20:00,S1,73,69,87
2025-11-16 20:20:00,S2,51,61,136
2025-11-16 20:20:00,S3,55,58,142
2025-11-16 20:25:00,S1,54,50,135
2025-11-16 20:25:00,S2,38,77,145
2025-11-16 20:25:00,S3,39,86,82
2025-11-16 20:30:00,S1,27,77,97
2025-11-16 20:30:00,S2,40,64,83
2025-11-16 20:30:00,S3,22,62,133
2025-11-16 20:35:00,S1,58,83,114
2025-11-16 20:35:00,S2,50,89,96
2025-11-16 20:35:00,S3,48,42,114
2025-11-16 20:40:00,S1,68,63,121
2025-11-16 20:40:00,S2,45,41,111
2025-11-16 20:40:00,S3,21,63,131
2025-11-16 20:45:00,S1,27,86,111
2025-11-16 20:45:00,S2,20,71,108
2025-11-16 20:45:00,S3,67,71,131
2025-11-16 20:50:00,S1,55,87,125
2025-11-16 20:50:00,S2,37,31,138
2025-11-16 20:50:00,S3,33,81,92
2025-11-16 20:55:00,S1,24,67,77
2025-11-16 20:55:00,S2,26,68,94
2025-11-16 20:55:00,S3,40,88,94
2025-11-16 21:00:00,S1,26,80,90
2025-11-16 21:00:00,S2,78,80,84
2025-11-16 21:00:00,S3,45,38,91
2025-11-16 21:05:00,S1,55,58,103
2025-11-16 21:05:00,S2,31,87,130
2025-11-16 21:05:00,S3,75,62,118
2025-11-16 21:10:00,S1,41,71,97
2025-11-16 21:10:00,S2,49,44,88
2025-11-16 21:10:00,S3,77,85,107
2025-11-16 21:15:00,S1,55,48,119
2025-11-16 21:15:00,S2,61,83,105
2025-11-16 21:15:00,S3,57,56,115
2025-11-16 21:20:00,S1,34,54,98
2025-11-16 21:20:00,S2,70,34,84
2025-11-16 21:20:00,S3,76,42,141
2025-11-16 21:25:00,S1,57,76,96
2025-11-16 21:25:00,S2,63,81,94
2025-11-16 21:25:00,S3,64,46,279
2025-11-16 21:30:00,S1,34,61,123
2025-11-16 21:30:00,S2,66,37,99
2025-11-16 21:30:00,S3,62,83,94
2025-11-16 21:35:00,S1,72,36,120
2025-11-16 21:35:00,S2,100,67,259
2025-11-16 21:35:00,S3,60,36,110
2025-11-16 21:40:00,S1,77,53,141
2025-11-16 21:40:00,S2,55,63,148
2025-11-16 21:40:00,S3,49,67,121
2025-11-16 21:45:00,S1,64,54,145
2025-11-16 21:45:00,S2,36,39,143
2025-11-16 21:45:00,S3,55,60,84
2025-11-16 21:50:00,S1,62,81,122
2025-11-16 21:50:00,S2,36,83,82
2025-11-16 21:50:00,S3,27,63,89
2025-11-16 21:55:00,S1,98,67,270
2025-11-16 21:55:00,S2,42,38,82
2025-11-16 21:55:00,S3,24,71,137
2025-11-16 22:00:00,S1,37,37,103
2025-11-16 22:00:00,S2,44,80,125
2025-11-16 22:00:00,S3,25,69,138
2025-11-16 22:05:00,S1,39,63,124
2025-11-16 22:05:00,S2,44,66,100
2025-11-16 22:05:00,S3,32,44,86
2025-11-16 22:10:00,S1,51,75,90
2025-11-16 22:10:00,S2,45,88,144
2025-11-16 22:10:00,S3,48,43,102
2025-11-16 22:15:00,S1,64,66,94
2025-11-16 22:15:00,S2,33,53,114
2025-11-16 22:15:00,S3,56,34,131
2025-11-16 22:20:00,S1,25,85,111
2025-11-16 22:20:00,S2,74,50,112
2025-11-16 22:20:00,S3,68,57,148
2025-11-16 22:25:00,S1,60,49,302
2025-11-16 22:25:00,S2,76,89,80
2025-11-16 22:25:00,S3,62,33,81
2025-11-16 22:30:00,S1,52,87,137
2025-11-16 22:30:00,S2,49,45,114
2025-11-16 22:30:00,S3,56,76,136
2025-11-16 22:35:00,S1,60,42,142
2025-11-16 22:35:00,S2,75,77,96
2025-11-16 22:35:00,S3,28,36,98
2025-11-16 22:40:00,S1,62,57,86
2025-11-16 22:40:00,S2,76,62,90
2025-11-16 22:40:00,S3,51,39,83
2025-11-16 22:45:00,S1,55,57,126
2025-11-16 22:45:00,S2,67,73,116
2025-11-16 22:45:00,S3,62,71,141
2025-11-16 22:50:00,S1,49,69,143
2025-11-16 22:50:00,S2,54,44,147
2025-11-16 22:50:00,S3,62,58,149
2025-11-16 22:55:00,S1,21,69,135
2025-11-16 22:55:00,S2,24,69,119
2025-11-16 22:55:00,S3,53,78,114
2025-11-16 23:00:00,S1,77,83,141
2025-11-16 23:00:00,S2,29,31,107
2025-11-16 23:00:00,S3,25,51,108
2025-11-16 23:05:00,S1,50,53,117
2025-11-16 23:05:00,S2,69,47,91
2025-11-16 23:05:00,S3,75,46,121
2025-11-16 23:10:00,S1,44,71,37
2025-11-16 23:10:00,S2,45,84,110
2025-11-16 23:10:00,S3,44,33,87
2025-11-16 23:15:00,S1,33,45,84
2025-11-16 23:15:00,S2,20,31,85
2025-11-16 23:15:00,S3,33,71,126
2025-11-16 23:20:00,S1,54,65,92
2025-11-16 23:20:00,S2,31,36,50
2025-11-16 23:20:00,S3,92,49,292
2025-11-16 23:25:00,S1,52,74,126
2025-11-16 23:25:00,S2,64,63,145
2025-11-16 23:25:00,S3,36,48,87
2025-11-16 23:30:00,S1,78,33,90
2025-11-16 23:30:00,S2,75,79,93
2025-11-16 23:30:00,S3,73,88,110
2025-11-16 23:35:00,S1,42,86,89
2025-11-16 23:35:00,S2,70,51,88
2025-11-16 23:35:00,S3,29,50,121
2025-11-16 23:40:00,S1,29,35,88
2025-11-16 23:40:00,S2,47,61,129
2025-11-16 23:40:00,S3,23,76,128
2025-11-16 23:45:00,S1,49,70,130
2025-11-16 23:45:00,S2,58,31,141
2025-11-16 23:45:00,S3,50,67,115
2025-11-16 23:50:00,S1,37,61,108
2025-11-16 23:50:00,S2,65,31,104
2025-11-16 23:50:00,S3,79,67,87
2025-11-16 23:55:00,S1,32,72,94
2025-11-16 23:55:00,S2,58,69,125
2025-11-16 23:55:00,S3,78,68,89
2025-11-17 00:00:00,S1,46,70,130
2025-11-17 00:00:00,S2,61,45,106
2025-11-17 00:00:00,S3,78,53,137
2025-11-17 00:05:00,S1,64,88,115
2025-11-17 00:05:00,S2,36,36,131
2025-11-17 00:05:00,S3,52,56,125
2025-11-17 00:10:00,S1,29,61,106
2025-11-17 00:10:00,S2,59,58,96
2025-11-17 00:10:00,S3,28,31,82
2025-11-17 00:15:00,S1,29,74,135
2025-11-17 00:15:00,S2,39,58,149
2025-11-17 00:15:00,S3,54,38,116
2025-11-17 00:20:00,S1,78,74,94
2025-11-17 00:20:00,S2,38,35,102
2025-11-17 00:20:00,S3,35,46,126
2025-11-17 00:25:00,S1,54,81,111
2025-11-17 00:25:00,S2,73,69,125
2025-11-17 00:25:00,S3,26,32,107
2025-11-17 00:30:00,S1,74,33,93
2025-11-17 00:30:00,S2,64,40,122
2025-11-17 00:30:00,S3,69,33,109
2025-11-17 00:35:00,S1,44,52,139
2025-11-17 00:35:00,S2,75,32,137
2025-11-17 00:35:00,S3,63,58,100
2025-11-17 00:40:00,S1,49,85,108
2025-11-17 00:40:00,S2,27,78,142
2025-11-17 00:40:00,S3,33,35,148
